"","date","temp_avg","temp_min","temp_max","temp_observ","precip","wind","wt_fog","wt_heavy_fog","wt_thunder","wt_sleet","wt_hail","wt_glaze","wt_haze","wt_drift_snow","wt_high_wind","wt_mist","wt_drizzle","wt_rain","wt_freeze_rain","wt_snow","wt_ground_fog","wt_ice_fog","wt_freeze_drizzle","wt_unknown","casual","registered","total_cust","holiday"
"1144","2014-02-17",-2.1,-6.325,1.975,-5.375,0.00609756097560976,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,330,2981,3311,1
"1145","2014-02-18",2.03333333333333,-4.8,5.48,-1.47272727272727,1.95842696629214,2.875,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,269,4817,5086,0
"1146","2014-02-19",5.36666666666667,-2.1,13.33125,4.275,0.742528735632184,3.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,5378,5622,0
"1147","2014-02-20",6.76666666666667,-1.11875,14.0375,1.10833333333333,2.5448275862069,1.875,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,429,6148,6577,0
"1148","2014-02-21",8.46666666666667,0.52,14.0466666666667,6.25454545454545,0.6125,1.875,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,346,5437,5783,0
"1149","2014-02-22",6.4,-1.06666666666667,17.7466666666667,0.7,3.12065217391305,2.9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1953,5864,7817,0
"1150","2014-02-23",9.93333333333333,1.57857142857143,15.6071428571429,6,0.0132530120481928,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,5224,6065,0
"1151","2014-02-24",5.43333333333333,0.253333333333333,12.44375,1.44166666666667,0.149397590361446,5.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,5101,5396,0
"1152","2014-02-25",-0.466666666666667,-3.725,5.08125,-1.475,0.398795180722892,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,4404,4561,0
"1153","2014-02-26",-0.833333333333333,-4.72666666666667,2.04,-4.05454545454545,2.38214285714286,3.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3819,3921,0
"1154","2014-02-27",-2.4,-8.69375,2.325,-6.16666666666667,1.12117647058823,5.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,4723,4882,0
"1155","2014-02-28",-6.53333333333333,-11.85625,1.175,-10.5333333333333,0,2.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,3920,4093,0
"1156","2014-03-01",-2.7,-10.15625,1.21875,-5.33333333333333,0,1.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,3754,4560,0
"1157","2014-03-02",4.03333333333333,-4.75,7.39375,2.78181818181818,0.941666666666667,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,2953,3493,0
"1158","2014-03-03",-2.86666666666667,-8.5375,7.54375,-7.06666666666667,17.6409638554217,5.1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16,402,418,0
"1159","2014-03-04",-8.7,-14.2875,-1.7125,-11.2833333333333,6.11529411764706,1.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2182,2244,0
"1160","2014-03-05",-2.6,-10.7625,1.875,-6.16666666666667,0,2.525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,237,4275,4512,0
"1161","2014-03-06",-1.16666666666667,-6.68125,4.03125,-4.49166666666667,0,4.675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240,4592,4832,0
"1162","2014-03-07",0.966666666666666,-3.8375,2.79375,-0.75,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,4808,5064,0
"1163","2014-03-08",6.1,-2.64375,9.55625,1.43333333333333,0,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2810,5606,8416,0
"1164","2014-03-09",8.16666666666667,0.80625,14.825,5.23333333333333,0,3.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1488,4428,5916,0
"1165","2014-03-10",7.1,1.7375,11.63125,4.11666666666667,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,5941,6785,0
"1166","2014-03-11",11.8,3.74375,17.05,8.51666666666667,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,7054,8360,0
"1167","2014-03-12",11.3666666666667,2.83125,20.0625,5.83333333333333,0.748780487804878,5.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,702,5527,6229,0
"1168","2014-03-13",-0.633333333333333,-6.3,13.6,-5.71818181818182,3.50333333333334,8.26666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,212,3772,3984,0
"1169","2014-03-14",2.6,-6.0375,5.1875,0.833333333333333,0.321686746987952,5.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,5830,6949,0
"1170","2014-03-15",12.8333333333333,1.1375,15.69375,9.58333333333333,0,4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3753,6591,10344,0
"1171","2014-03-16",6.53333333333333,-0.00625000000000006,15.20625,1.60833333333333,0.61219512195122,3.975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,3551,4813,0
"1172","2014-03-17",-2.46666666666667,-4.52666666666667,4.71333333333333,-3.98181818181818,15.0989010989011,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,1218,1279,0
"1173","2014-03-18",0.933333333333333,-3.525,1.83125,-0.508333333333333,0.462650602409639,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4439,4658,0
"1174","2014-03-19",3.5,-0.3625,5.1375,2.275,0.775862068965517,2.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3642,3754,0
"1175","2014-03-20",8.16666666666667,2.01875,9.06875,5.275,5.13295454545455,4.525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,6717,7514,0
"1176","2014-03-21",7.76666666666667,1.675,13.5125,5.08333333333333,0.166265060240964,2.225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,6670,7677,0
"1177","2014-03-22",10.0333333333333,2.51333333333333,15.6066666666667,6.87272727272727,0.401190476190476,3.225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4709,6138,10847,0
"1178","2014-03-23",7.76666666666667,2.58666666666667,17.05,3.93333333333333,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,4129,5313,0
"1179","2014-03-24",0.266666666666667,-5.31875,6.0375,-4.44166666666667,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,4822,5341,0
"1180","2014-03-25",-0.4,-4.375,3.1375,-1.64166666666667,0.914942528735632,2.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2987,3092,0
"1181","2014-03-26",-0.366666666666667,-3.2375,1.575,-2.35,5.84536082474227,6.55,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248,4685,4933,0
"1182","2014-03-27",0.766666666666667,-6.375,4.6875,-2.79166666666667,0,3.575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,621,5828,6449,0
"1183","2014-03-28",10.6,-1.4625,13.40625,10.05,0.308791208791209,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,5774,6670,0
"1184","2014-03-29",13.3,8.7875,16.95,11.9916666666667,5.78297872340426,2.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,1975,2262,0
"1185","2014-03-30",7.53333333333333,3.75625,13.7875,6.075,31.5478723404255,6.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,838,896,0
"1186","2014-03-31",9.53333333333333,2.025,11.525,6.10833333333333,24.1666666666667,5.8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1392,6766,8158,0
"1187","2014-04-01",11,3.0125,18.05,5.70833333333333,0.00645161290322581,2.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,7864,9371,0
"1188","2014-04-02",11.2,3.95625,18.825,7.04166666666667,0,1.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,7558,8886,0
"1189","2014-04-03",13.7,7.1875,18.7125,10.6166666666667,0.355670103092784,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,7675,9107,0
"1190","2014-04-04",11.7666666666667,8.4,16.92,9.09090909090909,0.335416666666667,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,7372,8877,0
"1191","2014-04-05",11,6.33125,14.65,8.46666666666667,0.804255319148936,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,6130,10754,0
"1192","2014-04-06",8.43333333333333,-0.2375,14.65,2.94166666666667,0.00333333333333333,2.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676,6141,9817,0
"1193","2014-04-07",7.6,2.33125,13.4125,6.16666666666667,1.80851063829787,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2653,2801,0
"1194","2014-04-08",12.8333333333333,5.16875,14.4125,11.7916666666667,10.7891089108911,4.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,7752,8849,0
"1195","2014-04-09",11.7,3.33125,18.3375,7.14166666666667,0.0221052631578947,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,8388,9872,0
"1196","2014-04-10",12.9,2.7875,19.3625,7.4,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,8894,11241,0
"1197","2014-04-11",19.2666666666667,7.875,23.75625,15.4416666666667,0.0344086021505376,4.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982,8450,11432,0
"1198","2014-04-12",17.6,10.275,25.28125,13.475,0.390322580645161,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7918,7646,15564,0
"1199","2014-04-13",19.4666666666667,10.48125,25.46875,14.1666666666667,0,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450,6969,14419,0
"1200","2014-04-14",21.4333333333333,13.54375,27.35625,18.8,0.0161290322580645,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,7492,10574,0
"1201","2014-04-15",16.6666666666667,11.7,23.5,15.65,8.51684210526316,6.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1626,1816,0
"1202","2014-04-16",3.86666666666667,-0.4875,15.88,1.25,34.679797979798,5.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1356,6415,7771,1
"1203","2014-04-17",6.36666666666667,-0.3375,10.65625,2.76666666666667,0.0296703296703297,3.675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1515,7109,8624,0
"1204","2014-04-18",6.63333333333333,1.11875,12.375,4.025,0,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,7018,9341,0
"1205","2014-04-19",11.7333333333333,3.5,15.7625,7.57272727272727,0,2.175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5910,6016,11926,0
"1206","2014-04-20",12.6333333333333,5.90714285714286,17.9857142857143,8.57777777777778,0,3.675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4095,5418,9513,0
"1207","2014-04-21",11.2666666666667,2.37333333333333,18.4733333333333,6.57272727272727,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029,7641,9670,0
"1208","2014-04-22",15.1333333333333,6.38125,21.625,12.1181818181818,0.64,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,7845,9108,0
"1209","2014-04-23",12.9666666666667,7.98125,19.9375,9.25454545454546,1.98585858585859,7.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,7724,8925,0
"1210","2014-04-24",10.7,4.60625,16.8125,7.72727272727273,0.00659340659340659,3.225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1608,8196,9804,0
"1211","2014-04-25",12.4333333333333,5.26875,18.0875,9.64545454545454,1.56555555555556,3.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,6026,7574,0
"1212","2014-04-26",15.3333333333333,8.45625,21.5875,12.5181818181818,9.36274509803922,4.7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4959,6551,11510,0
"1213","2014-04-27",14.8,7.4625,21.8625,10.7181818181818,0.511340206185567,3.275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4496,6545,11041,0
"1214","2014-04-28",12.5333333333333,7.91875,17.80625,9.90909090909091,1.63846153846154,3.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,5162,6415,0
"1215","2014-04-29",9.4,7.80625,13.2375,8.37272727272727,8.94859813084112,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2907,3115,0
"1216","2014-04-30",11.3666666666667,8.575,13.90625,12.5916666666667,47.3462264150943,3.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1736,1793,0
"1217","2014-05-01",18.4333333333333,12.05,20.71875,15.75,70.0722222222222,2.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,8306,9578,0
"1218","2014-05-02",16.7,10.2933333333333,23.6266666666667,13.6666666666667,0.435714285714286,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,8453,10333,0
"1219","2014-05-03",16.9,10.6625,21.35,12.7333333333333,0.0369565217391304,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,6973,11182,0
"1220","2014-05-04",17.1666666666667,9.1,23.50625,13.8916666666667,0.0666666666666667,4.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,6702,10512,0
"1221","2014-05-05",13.8333333333333,6.7625,22.675,9.55,0.197777777777778,3.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,6689,8087,0
"1222","2014-05-06",14.8333333333333,8.95625,19.78125,11.6083333333333,4.2933962264151,1.575,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,8659,10403,0
"1223","2014-05-07",14.4666666666667,9.575,20.48125,13.1583333333333,0.819565217391304,2.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,7633,8562,0
"1224","2014-05-08",18.5666666666667,11.84375,22.25625,15.875,3.65490196078432,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,8844,10403,0
"1225","2014-05-09",19.5,14.7125,28.05625,15.975,0.0968421052631579,2.425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,8402,10409,0
"1226","2014-05-10",20.9,15.9,25.1375,20.8666666666667,0.848314606741573,3.05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,5643,8231,0
"1227","2014-05-11",20.6666666666667,14.2785714285714,25.7285714285714,18.38,3.6930693069307,2.275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122,6847,10969,0
"1228","2014-05-12",21.8666666666667,14.625,27.94375,18.0166666666667,0.943820224719101,2.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,7698,9434,0
"1229","2014-05-13",24.1666666666667,16.2875,30.59375,20.5916666666667,2.58725490196079,2.725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,8271,9930,0
"1230","2014-05-14",17.3333333333333,14.5375,27.28125,15.275,1.47821782178218,3.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,8188,9721,0
"1231","2014-05-15",20.8,15.55625,22.2625,19.675,1.76336633663366,4.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,7883,9400,0
"1232","2014-05-16",18.6333333333333,12.46875,25.00625,13.1,52.9394495412844,4.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,6485,8033,0
"1233","2014-05-17",15.2333333333333,9.32666666666667,21.4333333333333,12.5727272727273,9.94742268041237,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4251,6952,11203,0
"1234","2014-05-18",14.7666666666667,9.18666666666667,19.3666666666667,11.4181818181818,0.00674157303370787,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609,6598,10207,0
"1235","2014-05-19",15.1333333333333,6.31875,20.4125,11.375,0.00543478260869565,2.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139,8294,10433,0
"1236","2014-05-20",17.4,8.98125,23.025,13.6,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,8780,10847,0
"1237","2014-05-21",19.9,13.15625,24.8375,16.3,0.594845360824742,1.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,7202,8503,0
"1238","2014-05-22",22.3,16.1125,26.7875,19.9583333333333,10.9225225225225,3.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,8481,10326,0
"1239","2014-05-23",21.0666666666667,13.43125,27.7375,16.2833333333333,1.84421052631579,5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,8222,10399,0
"1240","2014-05-24",18.2333333333333,11.9125,24.85,14.8333333333333,0.00340909090909091,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142,5383,10525,0
"1241","2014-05-25",20.7666666666667,12.0714285714286,25.2533333333333,16.3090909090909,0.0177777777777778,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,5343,12085,0
"1242","2014-05-26",22.3,13.86,27.73125,18.4166666666667,0,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5030,5659,10689,1
"1243","2014-05-27",24.5,16.9125,30.48125,21.2583333333333,2.22417582417582,2.825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,6589,8221,0
"1244","2014-05-28",23.2,16.96,30.3733333333333,20.0545454545455,18.9117117117117,3.525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,8425,9922,0
"1245","2014-05-29",15.2333333333333,12.82,23.8866666666667,13.0363636363636,5.923,3.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,4759,5307,0
"1246","2014-05-30",16.6666666666667,13.1,18.4428571428571,15.16,8.29901960784313,2.175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8791,10805,0
"1247","2014-05-31",20.3333333333333,13.6785714285714,24.0571428571429,17.66,0.049438202247191,3.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526,7548,12074,0
"1248","2014-06-01",18.7666666666667,11.5266666666667,24.1866666666667,15.7636363636364,0.00326086956521739,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785,7147,10932,0
"1249","2014-06-02",19.8666666666667,11.8133333333333,25.3866666666667,16.2083333333333,0.00326086956521739,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863,8492,10355,0
"1250","2014-06-03",23.4,15.69375,28.0625,20.275,0.703157894736842,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,8750,10367,0
"1251","2014-06-04",25.1666666666667,18.1875,29.8,22.125,2.97843137254902,2.175,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1509,8657,10166,0
"1252","2014-06-05",21.7,16.91875,28.44375,17.9916666666667,10.3495327102804,3.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,9219,10737,0
"1253","2014-06-06",20.6666666666667,14.16,25.8533333333333,17.4818181818182,0.2,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,9626,11809,0
"1254","2014-06-07",21.5666666666667,13.3733333333333,26.4133333333333,18.4818181818182,0,1.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4275,7565,11840,0
"1255","2014-06-08",22.6666666666667,15.0625,28.25625,20.0416666666667,0.703488372093023,3.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3843,6745,10588,0
"1256","2014-06-09",23.8333333333333,18.5125,28.18125,21.4416666666667,8.80882352941176,2.525,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,8492,10496,0
"1257","2014-06-10",25.1,20.94375,29.025,23.375,1.72111111111111,1.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,8078,9548,0
"1258","2014-06-11",24.7,20.8125,29.61875,21.7166666666667,8.3078431372549,3.825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,7399,8612,0
"1259","2014-06-12",22.2333333333333,20.15,27.7125,21.4916666666667,15.8916666666667,3.475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,8043,9210,0
"1260","2014-06-13",23.4666666666667,20.20625,26.7375,21.7083333333333,10.653125,2.525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,7935,9457,0
"1261","2014-06-14",21.3666666666667,17.325,26.55625,19.4083333333333,6.15434782608696,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4318,7576,11894,0
"1262","2014-06-15",20.5666666666667,12.1933333333333,25.6266666666667,16.5727272727273,0.0197802197802198,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981,7055,11036,0
"1263","2014-06-16",24.2,15.2,29.44375,20.7833333333333,0.127173913043478,1.475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,8509,10432,0
"1264","2014-06-17",27.6666666666667,19.4533333333333,32.78,24.4545454545455,0.774257425742574,2.675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1723,8783,10506,0
"1265","2014-06-18",29.5333333333333,22.475,33.84375,26.4416666666667,0.152631578947368,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,8455,9991,0
"1266","2014-06-19",26.3666666666667,21.9,31.5625,23.9666666666667,7.09489795918367,2.65,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1717,8707,10424,0
"1267","2014-06-20",23.3666666666667,18.18125,29.1625,19.7583333333333,5.83936170212766,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,9191,11634,0
"1268","2014-06-21",21.5333333333333,18.7125,25.9,19.2916666666667,1.10444444444444,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639,6167,9806,0
"1269","2014-06-22",22.2,18.35625,23.83125,19.7166666666667,1.01075268817204,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3812,7016,10828,0
"1270","2014-06-23",22.8333333333333,16.775,27.29375,20.375,0.00357142857142857,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214,8624,10838,0
"1271","2014-06-24",23.8,17.78125,28.475,20.8333333333333,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,9211,11169,0
"1272","2014-06-25",26.1666666666667,20.35625,30.24375,23.1416666666667,1.33977272727273,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,8490,10195,0
"1273","2014-06-26",26.2333333333333,21.13125,30.9125,23.9909090909091,9.98163265306122,3.275,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737,9228,10965,0
"1274","2014-06-27",25.2,19.5933333333333,29.2933333333333,22.5727272727273,0.0104651162790698,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274,8365,10639,0
"1275","2014-06-28",23.9,17.1533333333333,28.8466666666667,20.5,0.0883720930232558,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934,6916,10850,0
"1276","2014-06-29",24.1333333333333,17.1866666666667,29.5466666666667,21.4090909090909,0,2.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4119,6659,10778,0
"1277","2014-06-30",25.1666666666667,19.4866666666667,29.6333333333333,21.3090909090909,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069,8402,10471,0
"1278","2014-07-01",27.3,21.2933333333333,31.7066666666667,24.9454545454545,0,4.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1898,8604,10502,0
"1279","2014-07-02",29.0333333333333,23.26,33.6266666666667,25.9636363636364,0.494444444444444,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,7874,9565,0
"1280","2014-07-03",25.9,21.86,33.8866666666667,23.3272727272727,4.99509803921569,2.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,6673,8598,0
"1281","2014-07-04",23.5333333333333,19.4066666666667,29.7866666666667,20.1916666666667,10.5924731182796,5.925,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5997,5900,11897,1
"1282","2014-07-05",21.7333333333333,14.26875,27.21875,19.025,0.0584269662921348,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7096,5730,12826,0
"1283","2014-07-06",22.9,15.45,28.85625,19.5666666666667,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972,5954,10926,0
"1284","2014-07-07",27.0666666666667,19.40625,31.0125,23.6166666666667,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,7942,10053,0
"1285","2014-07-08",28.6,21.15,33.20625,24.35,1.25113636363636,4.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1383,7160,8543,0
"1286","2014-07-09",24.3,20.4875,32.6625,22.3583333333333,9.09019607843137,2.225,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1516,7283,8799,0
"1287","2014-07-10",24.3666666666667,20.14375,30.29375,21.5333333333333,4.61224489795918,1.975,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1543,7146,8689,0
"1288","2014-07-11",23.9666666666667,18.64375,29.75625,21.3833333333333,7.30808080808081,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,8683,11229,0
"1289","2014-07-12",25.7666666666667,19.94375,30.28125,23.1416666666667,0.193023255813953,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894,6618,11512,0
"1290","2014-07-13",27.2333333333333,21.95,31.8533333333333,24.5363636363636,1.21647058823529,4.025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471,5870,9341,0
"1291","2014-07-14",26.4333333333333,22.26,32.5933333333333,23.8833333333333,9.69263157894737,1.975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,6654,8539,0
